CustomerID,CustomerName,CustomerType,RegionID,SalesRepID,City,State,ZipCode,JoinDate,CreditLimit,Status
CU008173,Atlas Contracting,Distributor,R05,SR0135,CO Heights,CO,84877,2021-09-18,50000,Active
CU008174,Metro Supply,Distributor,R04,SR0114,NM Metro,NM,37222,2024-07-15,50000,Active
CU008175,Atlas Supply,Builder,R02,SR0172,NC Metro,NC,82348,2018-04-11,1000000,Active
CU008176,Atlas Supply,Contractor,R03,SR0103,IN Heights,IN,87147,2019-09-30,500000,Active
CU008177,Cornerstone Contracting,Builder,R05,SR0085,OR Heights,OR,59077,2018-04-28,250000,Active
CU008178,Urban Homes,Retailer,R01,SR0106,PA Heights,PA,73511,2023-04-08,500000,Active
CU008179,Atlas Construction,Retailer,R01,SR0001,CT Heights,CT,20529,2017-05-27,50000,Active
CU008180,  Metro Supply ,Distributor,R04,SR0089,AZ Heights,AZ,18469,2024-07-13,500000,Active
CU008181,Pioneer Group,Distributor,R01,SR0156,PA Heights,PA,36388,2018-02-12,50000,Active
CU008182,Atlas LLC,Builder,R03,SR0128,IL Heights,IL,33569,2021-02-02,25000,Active
CU008183,Skyline Group,Builder,R03,SR0173,MI City,MI,73590,2018-02-11,25000,Active
CU008184,Summit Materials,Contractor,R01,SR0076,PA City,PA,40992,2019-05-05,250000,Active
CU008185,Home Homes,Distributor,R02,SR0072,TN Metro,TN,19285,2018-03-30,1000000,Active
CU008186,Dream Inc,Retailer,R02,SR0122,NC City,NC,68498,2017-08-02,1000000,Active
CU008187,Atlas Supply,Retailer,R03,SR0158,IN Heights,IN,17353,2018-03-04,250000,Active
CU008188,Atlas Materials,Distributor,R05,SR0090,UT Heights,UT,97280,2024-05-02,250000,Active
CU008189,Metro Builders,Contractor,R05,SR0065,CO Metro,CO,18811,2017-01-11,250000,Active
CU008190,Summit Contracting,Builder,R03,SR0028,OH Heights,OH,83096,2019-07-19,100000,Active
CU008191,Summit Development,Contractor,R03,SR0193,OH Heights,OH,60368,2019-10-02,50000,Active
CU008192,Pioneer Group,Distributor,R01,SR0106,NJ Heights,NJ,91299,2022-01-13,25000,Active
CU008193,Cornerstone Builders,Builder,R01,SR0136,PA City,PA,18788,2017-08-21,500000,Active
CU008194,Summit Contracting,Distributor,R03,SR0093,IN Metro,IN,18893,2020-05-31,100000,Active
CU008195,Home Homes,Distributor,R04,SR0184,OK Heights,OK,88107,2020-07-11,50000,Active
CU008196,Metro Homes,Builder,R02,SR0057,FL Metro,FL,96795,2019-06-27,100000,Active
CU008197,Evergreen Builders,Contractor,R05,SR0050,CA City,CA,72409,2021-10-14,25000,Active
CU008198,Home Construction,Distributor,R03,SR0133,IL City,IL,87310,2019-02-05,500000,Active
CU008199,Pioneer Contracting,Builder,R02,SR0032,FL City,FL,50116,2020-08-15,25000,Active
CU008200,Home Group,Retailer,R01,SR0191,MA City,MA,21035,2020-02-09,250000,Active
CU008201,Evergreen Development,Contractor,R02,SR0192,NC Metro,NC,12025,2023-04-07,500000,Active
CU008202,Build Inc,Builder,R04,SR0154,NV City,NV,35236,2019-05-06,250000,Active
CU008203,Prime Development,Retailer,R04,SR0069,AZ City,AZ,39981,2020-04-22,100000,Active
CU008204,Cornerstone Homes,Builder,R02,SR0002,GA Metro,GA,77673,2024-08-05,500000,Active
CU008205,Build LLC,Contractor,R04,SR0059,NV Heights,NV,97238,2025-03-09,250000,Active
CU008206,Build LLC,Contractor,R02,SR0072,FL Heights,FL,60820,2025-03-20,250000,Active
CU008207,Home Development,Distributor,R04,SR0044,NM Heights,NM,87815,2025-05-04,250000,Active
CU008208,Cornerstone Development,Contractor,R05,SR0100,UT City,UT,64655,2020-04-13,500000,Active
CU008209,Summit Materials,Builder,R01,SR0101,NJ Heights,NJ,23251,2022-11-03,100000,Active
CU008210,Build Inc,Retailer,R05,SR0140,WA Metro,WA,,2020-12-29,500000,Active
CU008211,Urban Contracting,Distributor,R04,SR0104,AZ City,AZ,51562,2022-10-06,50000,Active
CU008212,Urban Construction,Contractor,R01,SR0136,NJ Metro,NJ,81817,2018-11-21,50000,Active
CU008213,Urban Supply,Retailer,R04,SR0124,NM City,NM,97004,2019-01-15,50000,Active
CU008214,Home Group,Retailer,R05,SR0005,CA City,CA,62384,2023-10-03,1000000,Active
CU008215,Pioneer Supply,Builder,R02,SR0007,SC Heights,SC,84796,2019-06-02,500000,Active
CU008216,Urban Development,Retailer,R02,SR0037,SC City,SC,21195,2021-03-12,100000,Active
CU008217,Urban Group,Contractor,R03,SR0128,IL Heights,IL,20669,2020-02-01,250000,Active
CU008218,Build Homes,Builder,R02,SR0007,FL City,FL,26209,2021-02-19,1000000,Active
CU008219,Cornerstone LLC,Contractor,R05,SR0130,CO City,CO,85203,2020-05-22,50000,Active
CU008220,Summit Homes,Builder,R03,SR0058,WI Metro,WI,58090,2024-10-16,250000,Active
CU008221,Evergreen Construction,Builder,R04,SR0099,NV City,NV,58748,2019-05-01,500000,Active
CU008222,Cornerstone Supply,Distributor,R03,SR0118,MI City,MI,94788,2018-12-08,250000,Active
CU008223,Metro Contracting,Contractor,R02,SR0047,SC City,SC,90975,2019-08-03,500000,Active
CU008224,Atlas Inc,Contractor,R03,SR0123,IN Heights,IN,52620,2019-07-28,250000,Active
CU008225,Home Supply,Distributor,R05,SR0105,OR Metro,OR,60684,2024-03-17,500000,Active
CU008226,Cornerstone Group,Distributor,R02,SR0117,SC City,SC,17417,2018-07-22,50000,Active
CU008227,Prime Supply,Distributor,R04,SR0149,OK City,OK,62406,2024-11-06,25000,Active
CU008228,Summit Materials,Retailer,R01,SR0156,NY Metro,NY,37241,2017-04-24,50000,Active
CU008229,Summit LLC,Builder,R04,SR0004,NM Heights,NM,31303,2024-06-08,25000,Active
CU008230,Build LLC,Builder,R01,SR0006,NY City,NY,30748,2017-09-10,500000,Active
CU008231,Cornerstone Materials,Builder,R04,SR0079,NM Metro,NM,59978,2017-06-22,50000,Active
CU008232,Urban Group,Builder,R02,SR0172,NC City,NC,38681,2017-04-08,250000,Active
CU008233,Cornerstone Inc,Retailer,R04,SR0019,OK Metro,OK,83839,2020-07-24,500000,Active
CU008234,Summit Homes,Retailer,R03,SR0093,WI City,WI,15715,2018-07-28,250000,Active
CU008235,Urban Inc,Contractor,R05,SR0130,OR City,OR,36318,2022-03-17,50000,Active
CU008236,Prime Supply,Contractor,R03,SR0128,IN Metro,IN,,2018-03-11,250000,Active
CU008237,Skyline Builders,Retailer,R05,SR0145,OR Metro,OR,82180,2022-07-16,250000,Active
CU008238,Atlas Contracting,Retailer,R05,SR0020,UT City,UT,90709,2020-04-18,250000,Active
CU008239,Cornerstone Materials,Contractor,R02,SR0052,TN City,TN,34280,2017-02-26,500000,Active
CU008240,Cornerstone Construction,Retailer,R02,SR0052,NC City,NC,50411,2024-09-05,250000,Active
CU008241,Skyline Contracting,Retailer,R05,SR0015,OR Heights,OR,49111,2022-05-24,25000,Active
CU008242,Cornerstone Homes,Builder,R01,SR0091,CT Metro,CT,57116,2024-10-15,500000,Active
CU008243,Atlas Inc,Contractor,R05,SR0055,OR Metro,OR,60110,2018-04-19,250000,Active
CU008244,Evergreen Development,Contractor,R01,SR0026,NY Heights,NY,75900,2022-11-29,250000,Active
CU008245,Build Group,Distributor,R04,SR0124,OK Heights,OK,78658,2019-08-01,50000,Active
CU008246,Skyline Materials,Builder,R02,SR0097,TN City,TN,96232,2024-10-24,1000000,Active
CU008247,Urban Materials,Distributor,R02,SR0027,NC Heights,NC,43283,2023-09-12,25000,Active
CU008248,Build Inc,Distributor,R02,SR0102,NC Heights,NC,28632,2021-02-03,50000,Active
CU008249,Metro Builders,Builder,R05,SR0080,WA Heights,WA,45167,2019-01-26,1000000,Active
CU008250,Atlas Builders,Distributor,R05,SR0110,UT Metro,UT,17410,2025-03-09,250000,Active
CU008251,Dream Contracting,Retailer,R05,SR0040,OR Heights,OR,57895,2024-04-11,50000,Active
CU008252,Urban Homes,Contractor,R04,SR0019,NM Metro,NM,48305,2019-12-30,25000,Active
CU008253,Summit Materials,Retailer,R05,SR0165,UT Metro,UT,99740,2025-01-24,500000,Active
CU008254,Skyline Construction,Distributor,R04,SR0189,AZ Heights,AZ,26849,2022-01-19,250000,Active
CU008255,Evergreen Homes,Contractor,R02,SR0037,TN Metro,TN,98468,2024-03-29,50000,Active
CU008256,Build Group,Distributor,R01,SR0166,PA City,PA,54930,2020-10-24,100000,Active
CU008257,Pioneer Group,Builder,R01,SR0006,MA City,MA,83353,2019-06-20,50000,Active
CU008258,Evergreen LLC,Builder,R05,SR0200,CO City,CO,15710,2021-08-18,50000,Active
CU008259,Cornerstone Construction,Distributor,R04,SR0039,NV Metro,NV,97143,2017-03-09,50000,Active
CU008260,Prime LLC,Distributor,R05,SR0035,WA City,WA,98466,2024-09-25,100000,Active
CU008261,Home Construction,Builder,R05,SR0160,CA City,CA,68083,2019-10-07,1000000,Active
CU008262,Home Supply,Builder,R03,SR0028,OH Heights,OH,12399,2019-05-09,100000,Active
CU008263,Metro Inc,Retailer,R04,SR0144,NM Heights,NM,66726,2023-09-28,500000,Active
CU008264,Dream Builders,Contractor,R02,SR0017,GA Metro,GA,57377,2018-01-23,100000,Active
CU008265,Pioneer Builders,Builder,R03,SR0033,WI Metro,WI,88071,2021-10-31,50000,Active
CU008266,Skyline Materials,Distributor,R01,SR0026,MA Metro,MA,78083,2024-02-01,1000000,Active
CU008267,Summit Inc,Retailer,R05,SR0095,OR Heights,OR,84406,2023-04-08,1000000,Active
CU008268,Summit Builders,Retailer,R01,SR0136,MA City,MA,94367,2017-07-27,100000,Active
CU008269,Prime Builders,Contractor,R04,SR0189,NM Heights,NM,57039,2020-12-24,1000000,Active
CU008270,Home Supply,Contractor,R05,SR0065,UT Metro,UT,13656,2024-01-19,250000,Active
CU008271,Evergreen Materials,Contractor,R05,SR0120,WA Heights,WA,78026,2017-01-30,25000,Active
CU008272,Build Development,Contractor,R05,SR0140,CA Heights,CA,91337,2020-11-23,100000,Active
CU008273,Metro Materials,Distributor,R01,SR0051,PA Metro,PA,26477,2018-08-21,25000,Active
CU008274,Urban Homes,Contractor,R04,SR0069,NM City,NM,66479,2022-01-06,250000,Active
CU008275,Dream Supply,Builder,R03,SR0103,MI City,MI,84266,2020-02-23,100000,Active
CU008276,Metro Construction,Retailer,R01,SR0126,PA Heights,PA,96497,2021-11-10,500000,Active
CU008277,Metro Inc,Contractor,R01,SR0071,NJ Metro,NJ,12244,2024-07-12,500000,Active
CU008278,Cornerstone Builders,Retailer,R03,SR0118,IL City,IL,36724,2017-03-02,25000,Active
CU008279,Cornerstone Contracting,Distributor,R03,SR0118,IL City,IL,29272,2017-02-05,500000,Active
CU008280,Cornerstone Builders,Builder,R02,SR0012,TN Heights,TN,93896,2022-09-21,250000,Active
CU008281,Evergreen LLC,Distributor,R03,SR0108,IN City,IN,41762,2017-12-12,100000,Active
CU008282,Evergreen Group,Retailer,R05,SR0020,UT City,UT,58379,2020-08-23,500000,Active
CU008283,Urban Materials,Retailer,R02,SR0042,FL City,FL,35150,2024-06-19,25000,Active
CU008284,Home Group,Distributor,R01,SR0136,PA Metro,PA,69720,2023-12-20,500000,Active
CU008285,Atlas Contracting,Distributor,R01,SR0051,PA City,PA,10554,2021-07-21,1000000,Active
CU008286,Metro Supply,Builder,R04,SR0109,NM Heights,NM,20473,2019-02-27,1000000,Active
CU008287,Skyline Homes,Distributor,R03,SR0078,WI Heights,WI,53829,2020-08-26,50000,Active
CU008288,Cornerstone Homes,Retailer,R05,SR0030,UT Heights,UT,82526,2021-07-13,250000,Active
CU008289,Build Supply,Contractor,R04,SR0019,TX City,TX,60196,2019-02-16,50000,Active
CU008290,Dream Construction,Contractor,R03,SR0083,IL Metro,IL,87658,2024-08-06,250000,Active
CU008291,Cornerstone Supply,Retailer,R01,SR0026,NY Heights,NY,54424,2018-03-13,50000,Active
CU008292,Pioneer Contracting,Builder,R05,SR0075,OR Heights,OR,37276,2023-06-17,50000,Active
CU008293,Metro Contracting,Builder,R05,SR0095,CO Metro,CO,76398,2021-02-20,250000,Active
CU008294,Urban Supply,Builder,R04,SR0089,AZ City,az,85894,2021-09-21,25000,Active
CU008295,Urban Construction,Contractor,R03,SR0138,WI City,WI,40927,2017-08-20,250000,Active
CU008296,Prime Group,Contractor,R01,SR0176,MA City,MA,98005,2017-02-13,500000,Active
CU008297,Prime Builders,Distributor,R02,SR0072,GA Heights,GA,34611,2018-09-21,25000,Active
CU008298,Evergreen Inc,Builder,R05,SR0095,OR Metro,OR,48836,2024-10-30,250000,Active
CU008299,Prime Construction,Contractor,R01,SR0006,MA City,MA,41667,2021-07-14,250000,Active
CU008300,Metro Supply,Builder,R01,SR0086,MA Heights,MA,36370,2020-07-31,1000000,Active
CU008301,Evergreen Builders,Distributor,R05,SR0040,CO Heights,CO,27134,2024-02-29,1000000,Active
CU008302,Evergreen Homes,Distributor,R01,SR0121,NY City,NY,47695,2020-01-21,25000,Active
CU008303,Skyline Builders,Distributor,R01,SR0161,PA Metro,PA,80410,2019-03-25,50000,Active
CU008304,Skyline Group,Retailer,R02,SR0142,GA City,GA,37937,2021-04-03,250000,Active
CU008305,Urban Materials,Builder,R03,SR0063,IL City,IL,20612,2022-11-02,25000,Active
CU008306,Home Homes,Contractor,R02,SR0192,NC Heights,NC,17796,2020-02-25,1000000,Active
CU008307,Summit Inc,Distributor,R01,SR0121,NY City,NY,27871,2023-06-07,250000,Active
CU008308,Prime Homes,Contractor,R01,SR0061,NJ City,NJ,58652,2021-06-06,50000,Active
CU008309,Cornerstone LLC,Builder,R02,SR0002,FL Metro,FL,99324,2024-12-27,500000,Active
CU008310,Urban Group,Retailer,R01,SR0161,MA Metro,MA,68060,2023-04-22,100000,Active
CU008311,Pioneer Contracting,Distributor,R01,SR0141,MA City,MA,56490,2019-01-04,25000,Active
CU008312,Atlas Supply,Retailer,R04,SR0089,NV Metro,NV,17056,2023-04-10,1000000,Active
CU008313,Cornerstone Construction,Retailer,R04,SR0049,TX City,TX,37142,2018-02-22,250000,Active
CU008314,Atlas Development,Contractor,R01,SR0081,MA Metro,MA,41503,2022-03-01,100000,Active
CU008315,Build Construction,Builder,R03,SR0038,WI Heights,WI,13061,2024-04-13,25000,Active
CU008316,Summit Contracting,Distributor,R04,SR0114,TX City,TX,80248,2018-06-12,1000000,Active
CU008317,Evergreen Materials,Contractor,R01,SR0161,PA City,PA,53777,2021-05-12,500000,Active
CU008318,Dream Construction,Builder,R03,SR0148,WI Heights,WI,24377,2022-06-02,25000,Active
CU008319,Build Development,Builder,R01,SR0006,NY City,NY,60482,2023-12-08,500000,Active
CU008320,Summit Inc,Contractor,R04,SR0024,AZ City,AZ,23238,2021-08-29,100000,Active
CU008321,Prime Development,Distributor,R02,SR0177,SC Metro,SC,60465,2020-09-05,50000,Active
CU008322,Urban LLC,Builder,R01,SR0036,NY Metro,NY,82442,2020-06-04,1000000,Active
CU008323,Prime Supply,Distributor,R04,SR0129,TX Metro,TX,85416,2022-03-19,1000000,Active
CU008324,Pioneer Supply,Contractor,R03,SR0113,MI Heights,MI,65816,2018-05-18,500000,Active
CU008325,Atlas Builders,Builder,R04,SR0124,NV Heights,NV,88258,2020-01-28,50000,Active
CU008326,Summit Contracting,Builder,R01,SR0116,NY Heights,NY,79641,2022-02-13,500000,Active
CU008327,Metro Group,Retailer,R02,SR0002,GA City,GA,69090,2020-06-21,1000000,Active
CU008328,Build Group,Builder,R02,SR0097,NC Metro,NC,43376,2017-07-03,500000,Active
CU008329,Skyline LLC,Builder,R03,SR0123,IN Heights,IN,35143,2018-11-02,100000,Active
CU008330,Metro Group,Builder,R03,SR0088,IN Metro,IN,31521,2017-02-01,50000,Active
CU008331,Dream Inc,Retailer,R03,SR0108,IL City,IL,79290,2017-03-24,25000,Active
CU008332,Evergreen Development,Builder,R03,SR0063,WI Metro,WI,56135,2017-01-25,250000,Active
CU008333,Summit Contracting,Retailer,R02,SR0022,SC Heights,SC,85397,2024-10-05,50000,Active
CU008334,Build Construction,Retailer,R02,SR0027,NC Heights,NC,55923,2018-07-31,50000,Active
CU008335,Cornerstone LLC,Contractor,R04,SR0164,AZ City,AZ,81870,2017-05-11,500000,Active
CU008336,Summit Materials,Contractor,R05,SR0195,CA Heights,CA,48892,2019-02-10,250000,Active
CU008337,Prime Group,Builder,R01,SR0026,CT Metro,CT,80212,2018-09-20,25000,Active
CU008338,Pioneer Homes,Retailer,R02,SR0107,TN Metro,TN,44148,2017-05-15,100000,Active
CU008339,Build Inc,Contractor,R04,SR0084,AZ Metro,AZ,47721,2022-05-15,250000,Active
CU008340,Prime Construction,Retailer,R04,SR0099,OK Metro,OK,25963,2025-06-05,100000,Active
CU008341,Cornerstone Supply,Builder,R01,SR0046,NY City,NY,74726,2024-08-20,25000,Active
CU008342,Prime LLC,Builder,R05,SR0190,OR City,OR,59858,2023-06-28,1000000,Active
CU008343,Urban Builders,Distributor,R01,SR0096,CT City,CT,47411,2021-02-18,1000000,Active
CU008344,Dream Homes,Distributor,R02,SR0052,NC City,NC,75034,2022-01-28,500000,Active
CU008345,Pioneer Development,Retailer,R05,SR0100,OR City,OR,18992,2019-11-27,50000,Active
CU008346,Metro Construction,Builder,R02,SR0147,GA Heights,GA,83337,2022-09-27,50000,Active
CU008347,Urban LLC,Retailer,R03,SR0028,MI City,MI,69685,2023-03-12,25000,Active
CU008348,Atlas LLC,Distributor,R01,SR0166,NY Heights,NY,19782,2017-06-17,50000,Active
CU008349,Atlas Supply,Contractor,R03,SR0033,MI Heights,MI,53064,2022-11-13,100000,Active
CU008350,Atlas Homes,Distributor,R01,SR0121,PA Heights,PA,94473,2018-01-27,1000000,Active
CU008351,Skyline Supply,Builder,R03,SR0083,WI Metro,WI,45716,2024-02-22,50000,Active
CU008352,Cornerstone Development,Builder,R03,SR0173,IL Metro,IL,28700,2017-08-31,250000,Active
CU008353,Pioneer Contracting,Retailer,R02,SR0097,GA City,GA,50393,2019-02-17,500000,Active
CU008354,Skyline Builders,Contractor,R03,SR0043,WI Metro,WI,93888,2025-02-17,25000,Active
CU008355,Build Inc,Retailer,R04,SR0144,TX Heights,TX,61515,2020-05-18,500000,Active
CU008356,Home Contracting,Contractor,R01,SR0056,MA City,MA,35896,2021-12-04,50000,Active
CU008357,Pioneer Supply,Builder,R03,SR0103,MI Metro,MI,98995,2021-07-01,25000,Active
CU008358,Atlas Development,Builder,R02,SR0137,FL Heights,FL,38821,2017-04-22,25000,Active
CU008359,Cornerstone Construction,Builder,R03,SR0148,WI Metro,WI,47642,2020-03-20,1000000,Active
CU008360,Skyline Construction,Distributor,R03,SR0178,IN Heights,IN,97190,2024-03-05,100000,Active
CU008361,Dream Development,Retailer,R02,SR0102,NC City,NC,43012,2024-05-30,50000,Active
CU008362,  Evergreen Builders ,Builder,R04,SR0179,NV Metro,NV,63151,2025-04-29,250000,Active
CU008363,Home Homes,Distributor,R02,SR0122,GA Metro,GA,74884,2025-01-18,50000,Active
CU008364,Pioneer Contracting,Retailer,R04,SR0079,AZ City,AZ,23200,2018-11-29,25000,Active
CU008365,Prime Group,Retailer,R01,SR0181,MA Heights,ma,10333,2017-08-22,250000,Active
CU008366,Evergreen Homes,Contractor,R05,SR0065,WA Heights,WA,60527,2022-09-11,250000,Active
CU008367,Metro Supply,Builder,R05,SR0110,OR Heights,OR,72003,2020-09-15,500000,Active
CU008368,Pioneer Group,Distributor,R03,SR0113,WI Metro,WI,72942,2020-06-22,50000,Active
CU008369,Atlas Contracting,Retailer,R01,SR0026,PA Metro,PA,28290,2022-08-25,100000,Active
CU008370,Dream Construction,Distributor,R05,SR0085,CO City,CO,12450,2022-10-21,50000,Active
CU008371,Metro LLC,Builder,R05,SR0020,UT City,UT,66637,2019-03-15,500000,Active
CU008372,Home Construction,Retailer,R03,SR0163,MI Heights,MI,73253,2024-11-11,1000000,Active
CU008373,Skyline LLC,Retailer,R02,SR0137,NC Metro,nc,12133,2019-01-28,500000,Active
CU008374,Summit Contracting,Builder,R05,SR0090,OR Metro,OR,98322,2020-02-16,50000,Active
CU008375,Build Construction,Contractor,R04,SR0104,OK City,OK,34532,2020-04-05,100000,Active
CU008376,Dream Development,Distributor,R02,SR0172,NC City,NC,82453,2018-09-18,1000000,Active
CU008377,Build Homes,Contractor,R02,SR0072,NC City,NC,49955,2017-03-22,500000,Active
CU008378,Dream LLC,Contractor,R01,SR0101,NY Heights,NY,72285,2017-05-21,25000,Active
CU008379,Evergreen Contracting,Distributor,R02,SR0057,FL City,FL,70552,2021-06-03,100000,Active
CU008380,Build LLC,Retailer,R02,SR0027,GA Metro,GA,46035,2025-04-01,500000,Active
CU008381,  Metro LLC ,Builder,R01,SR0076,PA City,PA,75721,2017-10-28,100000,Active
CU008382,Build Builders,Builder,R02,SR0167,NC City,NC,89516,2022-03-19,250000,Active
CU008383,Dream Inc,Distributor,R05,SR0030,OR Heights,OR,73290,2020-05-15,500000,Active
CU008384,Build Homes,Contractor,R03,SR0113,WI City,WI,87515,2020-01-01,100000,Active
CU008385,Prime Builders,Retailer,R04,SR0074,OK City,OK,13210,2024-11-28,25000,Active
CU008386,Pioneer LLC,Distributor,R05,SR0045,UT Metro,UT,68148,2019-06-04,250000,Active
CU008387,Urban Builders,Retailer,R05,SR0135,CO Heights,CO,82174,2024-07-17,100000,Active
CU008388,Build Builders,Contractor,R01,SR0196,CT City,CT,20448,2021-10-09,250000,Active
CU008389,Home Builders,Builder,R02,SR0182,SC City,SC,78780,2020-03-20,250000,Active
CU008390,Skyline Construction,Contractor,R02,SR0047,GA City,GA,93404,2024-12-10,1000000,Active
CU008391,Skyline Supply,Builder,R02,SR0042,SC Heights,SC,35328,2021-08-28,25000,Active
CU008392,Dream Group,Builder,R02,SR0187,GA City,GA,60571,2023-06-02,500000,Active
CU008393,Pioneer Inc,Contractor,R04,SR0044,AZ Metro,AZ,48708,2022-04-29,50000,Active
CU008394,Urban LLC,Distributor,R03,SR0143,OH City,OH,79509,2020-10-12,250000,Active
CU008395,Atlas Group,Contractor,R02,SR0082,TN City,TN,26394,2020-01-05,250000,Active
CU008396,Atlas Development,Distributor,R03,SR0138,IN Metro,IN,41690,2023-07-25,100000,Active
CU008397,Home Materials,Distributor,R02,SR0197,FL Heights,FL,29932,2020-10-01,1000000,Active
CU008398,Dream Homes,Builder,R04,SR0179,NV City,NV,25804,2021-09-17,500000,Active
CU008399,Home Homes,Distributor,R02,SR0007,NC City,NC,30543,2022-10-21,25000,Active
CU008400,Skyline Materials,Distributor,R02,SR0147,TN City,TN,97724,2017-10-30,100000,Active
CU008401,Skyline LLC,Retailer,R04,SR0024,NV City,NV,60007,2023-06-26,50000,Active
CU008402,Home Materials,Contractor,R05,SR0040,WA Metro,WA,73080,2022-07-18,50000,Active
CU008403,Skyline Supply,Retailer,R04,SR0069,NM Heights,NM,72245,2025-05-31,100000,Active
CU008404,Urban Contracting,Contractor,R03,SR0008,MI City,MI,64621,2017-09-11,500000,Active
CU008405,Home Supply,Retailer,R03,SR0083,IN City,IN,30104,2023-05-20,250000,Active
CU008406,Urban Materials,Retailer,R05,SR0120,CO Heights,CO,50631,2023-02-22,100000,Active
CU008407,Build Homes,Builder,R04,SR0089,NV City,NV,62438,2020-02-22,500000,Active
CU008408,  Dream Supply ,Contractor,R03,SR0073,WI Heights,WI,27594,2020-05-12,500000,Active
CU008409,Metro Inc,Builder,R04,SR0094,NV Heights,NV,10266,2019-12-21,25000,Active
CU008410,Pioneer Inc,Builder,R04,SR0199,NM Metro,NM,29730,2020-04-26,1000000,Active
CU008411,Home Construction,Distributor,R03,SR0023,WI City,WI,99857,2018-12-18,1000000,Active
CU008412,Atlas Materials,Builder,R04,SR0199,TX City,TX,92244,2020-08-06,50000,Active
CU008413,Atlas Homes,Distributor,R02,SR0042,GA Metro,GA,52507,2024-05-08,50000,Active
CU008414,Home Inc,Retailer,R05,SR0110,WA City,WA,43657,2021-01-14,100000,Active
CU008415,Prime Supply,Contractor,R05,SR0065,CO City,CO,74699,2024-04-15,500000,Active
CU008416,Evergreen Construction,Distributor,R03,SR0023,IN Metro,IN,67265,2019-05-11,250000,Active
CU008417,Prime Supply,Distributor,R03,SR0193,OH Heights,OH,39749,2020-03-28,25000,Active
CU008418,Build Construction,Distributor,R03,SR0083,WI Metro,WI,24130,2022-02-22,100000,Active
CU008419,Home Inc,Contractor,R03,SR0003,OH City,OH,44699,2020-07-12,50000,Active
CU008420,Home Development,Distributor,R02,SR0052,TN Heights,TN,92942,2022-04-20,250000,Active
CU008421,Urban Development,Distributor,R02,SR0067,NC City,NC,81877,2020-04-21,25000,Active
CU008422,Atlas Supply,Distributor,R04,SR0104,OK Heights,OK,29296,2019-02-18,25000,Active
CU008423,Evergreen Contracting,Builder,R02,SR0022,SC City,SC,30903,2022-09-17,25000,Active
CU008424,Atlas Supply,Distributor,R01,SR0131,PA City,PA,64268,2019-08-08,500000,Active
CU008425,Pioneer Materials,Distributor,R02,SR0127,TN Metro,TN,86284,2024-11-27,1000000,Active
CU008426,Prime Development,Builder,R03,SR0048,OH Metro,OH,25863,2018-08-23,250000,Active
CU008427,Metro Homes,Retailer,R02,SR0007,TN City,TN,79393,2019-05-06,100000,Active
CU008428,Prime Development,Contractor,R04,SR0169,NV City,NV,62496,2024-05-04,1000000,Active
CU008429,Summit Homes,Builder,R02,SR0082,FL Metro,FL,69091,2023-10-12,1000000,Active
CU008430,Dream Inc,Retailer,R05,SR0100,CO City,CO,34082,2019-07-17,500000,Active
CU008431,Prime Materials,Distributor,R02,SR0147,GA Heights,GA,37197,2022-10-27,25000,Active
CU008432,Build Contracting,Contractor,R01,SR0036,PA Heights,PA,58231,2020-10-06,500000,Active
CU008433,Prime Development,Distributor,R05,SR0200,WA Metro,WA,,2024-10-13,500000,Active
CU008434,Metro Construction,Retailer,R05,SR0130,CA Metro,CA,12341,2018-09-03,50000,Active
CU008435,Summit Group,Builder,R04,SR0124,NM Metro,NM,63504,2019-10-17,25000,Active
CU008436,Summit Inc,Distributor,R03,SR0003,MI Heights,MI,10012,2021-01-22,500000,Active
CU008437,Summit Development,Builder,R03,SR0063,IL Heights,IL,73551,2019-08-12,250000,Active
CU008438,Summit Contracting,Retailer,R05,SR0155,CA City,CA,62737,2017-01-18,100000,Active
CU008439,Cornerstone Group,Distributor,R04,SR0119,NV City,NV,61876,2017-10-30,500000,Active
CU008440,Evergreen Construction,Contractor,R05,SR0140,UT Heights,UT,42607,2024-10-06,100000,Active
CU008441,Summit Builders,Contractor,R03,SR0038,IL Metro,IL,95616,2021-07-13,25000,Active
CU008442,Skyline Development,Contractor,R01,SR0191,PA Metro,PA,26330,2024-11-06,500000,Active
CU008443,Prime Development,Distributor,R03,SR0173,WI Heights,WI,74024,2017-07-05,100000,Active
CU008444,Pioneer Group,Builder,R03,SR0153,IN City,IN,20972,2024-04-01,50000,Active
CU008445,Dream Materials,Contractor,R03,SR0103,OH City,OH,31274,2023-06-23,25000,Active
CU008446,Cornerstone Builders,Contractor,R03,SR0073,IL Metro,IL,47547,2020-03-28,250000,Active
CU008447,Prime Construction,Retailer,R01,SR0191,NY City,NY,94747,2022-10-03,50000,Active
CU008448,Pioneer Group,Builder,R04,SR0119,AZ Heights,AZ,44071,2023-09-08,100000,Active
CU008449,Cornerstone Contracting,Distributor,R03,SR0053,MI City,MI,20535,2023-07-16,100000,Active
CU008450,Home Construction,Retailer,R04,SR0129,AZ Metro,AZ,94116,2019-03-19,100000,Active
CU008451,Metro Development,Retailer,R05,SR0060,CO Metro,CO,66325,2019-04-05,250000,Active
CU008452,Urban LLC,Retailer,R05,SR0200,CA City,CA,78721,2021-09-09,25000,Active
