ProductID,ProductName,CategoryID,CategoryName,SupplierID,StandardCost,ListPrice,WeightLbs,Status
P02353,Doors Commercial 2353,C13,Doors,S0002,45.05,71.75,15.15,Active
P02354,Windows Standard 2354,C14,Windows,S0230,36.44,56.6,6.59,Active
P02355,Concrete Accessories Pro 2355,C15,Concrete Accessories,S0055,15.41,18.21,14.83,Active
P02356,Cement Pro 2356,C01,Cement,S0028,36.54,43.6,5.45,Active
P02357,Drywall Premium 2357,C02,Drywall,S0181,58.94,77.87,4.08,Active
P02358,Lumber Standard 2358,C03,Lumber,S0233,18.02,29.39,39.36,Active
P02359,Roofing Standard 2359,C04,Roofing,S0008,49.8,91.02,6.54,Active
P02360,Insulation Commercial 2360,C05,Insulation,S0120,33.15,40.53,10.37,Active
P02361,Steel Premium 2361,C06,Steel,S0176,3.97,5.69,3.99,Active
P02362,Paint Standard 2362,C07,Paint,S0046,26.16,37.28,6.55,Active
P02363,Flooring Standard 2363,C08,Flooring,S0047,32.23,55.98,24.94,Active
P02364,Plumbing Commercial 2364,C09,Plumbing,S0137,21.65,27.93,3.48,Active
P02365,Electrical Premium 2365,C10,Electrical,S0113,34.04,47.82,6.73,Active
P02366,Tools Premium 2366,C11,Tools,S0227,24.31,40.62,6.94,Active
P02367,Fasteners Standard 2367,C12,Fasteners,S0192,130.23,229.8,1.2,Active
P02368,Doors Standard 2368,C13,Doors,S0105,20.66,27.58,9.0,Active
P02369,Windows Standard 2369,C14,Windows,S0024,15.69,18.82,20.28,Active
P02370,Concrete Accessories Pro 2370,C15,Concrete Accessories,S0193,47.91,56.91,8.65,Active
P02371,Cement Commercial 2371,C01,Cement,S0223,22.43,28.79,8.16,Active
P02372,Drywall Standard 2372,C02,Drywall,S0225,25.2,32.81,8.41,Active
P02373,Lumber Commercial 2373,C03,Lumber,S0108,23.77,37.52,11.33,Active
P02374,Roofing Standard 2374,C04,Roofing,S0229,45.94,57.02,2.98,Active
P02375,Insulation Pro 2375,C05,Insulation,S0224,12.99,18.96,1.87,Active
P02376,Steel Commercial 2376,C06,Steel,S0238,49.72,78.86,11.31,Active
P02377,Paint Standard 2377,C07,Paint,S0064,38.62,62.64,2.49,Active
P02378,Flooring Pro 2378,C08,Flooring,S0225,94.58,158.21,5.22,Active
P02379,Plumbing Standard 2379,C09,Plumbing,S0044,30.5,37.17,19.47,Active
P02380,Electrical Pro 2380,C10,Electrical,S0218,13.59,18.28,5.52,Active
P02381,Tools Standard 2381,C11,Tools,S0053,30.74,52.87,118.12,Active
P02382,Fasteners Commercial 2382,C12,Fasteners,S0145,33.47,39.06,38.31,Active
P02383,Doors Pro 2383,C13,Doors,S0089,63.05,100.37,12.57,Active
P02384,Windows Standard 2384,C14,Windows,S0012,13.57,24.04,23.42,Active
P02385,Concrete Accessories Premium 2385,C15,Concrete Accessories,S0096,9.5,12.09,38.12,Active
P02386,Cement Premium 2386,C01,Cement,S0248,31.19,48.81,0.83,Active
P02387,Drywall Premium 2387,C02,Drywall,S0150,21.36,34.52,16.26,Active
P02388,Lumber Premium 2388,C03,Lumber,S0004,22.97,27.8,17.18,Active
P02389,Roofing Pro 2389,C04,Roofing,S0247,14.95,19.46,2.79,Active
P02390,Insulation Premium 2390,C05,Insulation,S0049,25.79,34.74,9.29,Active
P02391,Steel Premium 2391,C06,Steel,S0028,21.25,30.25,27.24,Active
P02392,Paint Pro 2392,C07,Paint,S0056,14.95,22.05,11.96,Active
P02393,Flooring Standard 2393,C08,Flooring,S0032,28.43,34.92,2.22,Active
P02394,Plumbing Commercial 2394,C09,Plumbing,S0127,10.77,14.19,9.12,Active
P02395,Electrical Pro 2395,C10,Electrical,S0195,108.51,199.96,15.2,Active
P02396,Tools Commercial 2396,C11,Tools,S0009,8.1,14.55,0.55,Active
P02397,Fasteners Premium 2397,C12,Fasteners,S0180,45.29,83.45,8.28,Active
P02398,Doors Pro 2398,C13,Doors,S0135,60.27,69.39,4.09,Active
P02399,Windows Premium 2399,C14,Windows,S0187,34.64,63.11,19.33,Active
P02400,Concrete Accessories Premium 2400,C15,Concrete Accessories,S0125,19.82,30.09,6.15,Active
P02401,Cement Standard 2401,C01,Cement,S0199,27.6,49.15,14.71,Active
P02402,Drywall Pro 2402,C02,Drywall,S0227,26.84,49.24,21.68,Active
P02403,Lumber Pro 2403,C03,Lumber,S0069,19.62,26.65,2.73,Active
P02404,Roofing Premium 2404,C04,Roofing,S0138,108.19,138.81,5.24,Active
P02405,Insulation Pro 2405,C05,Insulation,S0203,18.21,26.06,8.51,Active
P02406,Steel Standard 2406,C06,Steel,S0067,28.42,48.72,6.37,Active
P02407,Paint Premium 2407,C07,Paint,S0080,26.78,37.48,8.71,Active
P02408,Flooring Commercial 2408,C08,Flooring,S0231,30.64,47.36,1.08,Active
P02409,Plumbing Premium 2409,C09,Plumbing,S0022,101.15,171.21,7.9,Active
P02410,Electrical Commercial 2410,C10,Electrical,S0244,40.71,47.98,2.61,Active
P02411,Tools Premium 2411,C11,Tools,S0020,19.5,27.25,4.93,Active
P02412,Fasteners Premium 2412,C12,Fasteners,S0041,75.85,113.47,5.33,Active
P02413,Doors Commercial 2413,C13,Doors,S0074,46.09,52.63,5.03,Active
P02414,Windows Commercial 2414,C14,Windows,S0178,19.75,31.76,7.24,Active
P02415,Concrete Accessories Commercial 2415,C15,Concrete Accessories,S0210,66.6,107.28,1.65,Active
P02416,Cement Commercial 2416,C01,Cement,S0240,10.79,18.78,1.56,Active
P02417,Drywall Pro 2417,C02,Drywall,S0053,12.66,15.32,4.35,Active
P02418,Lumber Pro 2418,C03,Lumber,S0165,8.76,10.01,4.66,Active
P02419,Roofing Premium 2419,C04,Roofing,S0121,6.62,7.75,3.61,Active
P02420,Insulation Commercial 2420,C05,Insulation,S0106,62.82,92.66,12.98,Active
P02421,Steel Commercial 2421,C06,Steel,S0208,30.91,41.54,3.66,Active
P02422,Paint Premium 2422,C07,Paint,S0199,9.25,13.6,3.24,Active
P02423,Flooring Premium 2423,C08,Flooring,S0131,26.3,33.18,19.71,Active
P02424,Plumbing Standard 2424,C09,Plumbing,S0098,50.99,63.46,15.92,Active
P02425,Electrical Standard 2425,C10,Electrical,S0194,16.18,29.57,9.23,Active
P02426,Tools Commercial 2426,C11,Tools,S0189,21.65,25.99,7.53,Active
P02427,Fasteners Pro 2427,C12,Fasteners,S0203,112.84,198.41,1.85,Active
P02428,Doors Premium 2428,C13,Doors,S0186,23.01,35.49,26.86,Active
P02429,Windows Premium 2429,C14,Windows,S0155,9.72,17.42,5.06,Active
P02430,Concrete Accessories Standard 2430,C15,Concrete Accessories,S0139,18.72,27.36,7.38,Active
P02431,Cement Standard 2431,C01,Cement,S0240,8.87,15.54,15.42,Active
P02432,Drywall Premium 2432,C02,Drywall,S0152,43.22,63.53,14.26,Active
P02433,Lumber Premium 2433,C03,Lumber,S0019,14.74,17.36,9.76,Active
P02434,Roofing Premium 2434,C04,Roofing,S0103,14.45,24.7,6.69,Active
P02435,Insulation Premium 2435,C05,Insulation,S0093,122.42,159.23,9.84,Active
P02436,Steel Pro 2436,C06,Steel,S0166,11.81,13.47,10.62,Active
P02437,Paint Premium 2437,C07,Paint,S0129,10.52,15.59,3.07,Active
P02438,Flooring Commercial 2438,C08,Flooring,S0090,13.08,20.51,6.05,Active
P02439,Plumbing Pro 2439,C09,Plumbing,S0055,52.24,74.28,15.19,Active
P02440,Electrical Pro 2440,C10,Electrical,S0207,39.1,54.6,3.36,Active
P02441,Tools Premium 2441,C11,Tools,S0137,18.56,28.2,11.53,Active
P02442,Fasteners Commercial 2442,C12,Fasteners,S0086,17.46,21.7,7.02,Active
P02443,Doors Commercial 2443,C13,Doors,S0050,36.93,49.52,6.59,Active
P02444,Windows Standard 2444,C14,Windows,S0039,31.76,39.88,37.84,Active
P02445,Concrete Accessories Premium 2445,C15,Concrete Accessories,S0167,24.04,35.41,26.09,Active
P02446,Cement Premium 2446,C01,Cement,S0023,40.11,48.17,2.41,Active
P02447,Drywall Premium 2447,C02,Drywall,S0156,12.53,15.74,4.26,Active
P02448,Lumber Standard 2448,C03,Lumber,S0210,14.9,19.82,8.32,Active
P02449,Roofing Standard 2449,C04,Roofing,S0223,41.69,53.14,27.93,Active
P02450,Insulation Commercial 2450,C05,Insulation,S0023,33.64,38.37,6.04,Active
P02451,Steel Standard 2451,C06,Steel,S0129,6.31,8.6,9.62,Active
P02452,Paint Commercial 2452,C07,Paint,S0190,27.61,43.05,10.64,Active
P02453,Flooring Standard 2453,C08,Flooring,S0199,118.44,135.33,27.56,Active
P02454,Plumbing Premium 2454,C09,Plumbing,S0178,46.97,62.4,3.8,Active
P02455,Electrical Premium 2455,C10,Electrical,S0064,18.93,26.55,8.29,Active
P02456,Tools Standard 2456,C11,Tools,S0215,15.76,18.45,14.16,Active
P02457,Fasteners Pro 2457,C12,Fasteners,S0063,34.81,43.44,3.39,Active
P02458,Doors Standard 2458,C13,Doors,S0008,62.66,100.3,9.9,Active
P02459,Windows Commercial 2459,C14,Windows,S0020,8.08,10.29,8.62,Active
P02460,Concrete Accessories Pro 2460,C15,Concrete Accessories,S0085,33.01,44.05,21.66,Active
P02461,Cement Pro 2461,C01,Cement,S0059,21.41,32.84,19.01,Active
P02462,Drywall Premium 2462,C02,Drywall,S0057,30.91,46.62,2.76,Active
P02463,Lumber Standard 2463,C03,Lumber,S0241,10.07,16.26,24.79,Active
P02464,Roofing Premium 2464,C04,Roofing,S0099,62.63,90.39,12.07,Active
P02465,Insulation Commercial 2465,C05,Insulation,S0018,77.25,121.92,23.36,Active
P02466,Steel Pro 2466,C06,Steel,S0100,43.75,64.88,3.97,Active
P02467,Paint Commercial 2467,C07,Paint,S0006,91.1,138.27,14.62,Active
P02468,Flooring Pro 2468,C08,Flooring,S0211,20.7,30.52,4.95,Active
P02469,Plumbing Standard 2469,C09,Plumbing,S0138,32.45,41.42,2.01,Active
P02470,Electrical Standard 2470,C10,Electrical,S0099,44.25,67.24,3.83,Active
P02471,Tools Pro 2471,C11,Tools,S0243,35.14,51.95,5.64,Active
P02472,Fasteners Premium 2472,C12,Fasteners,S0063,22.53,27.54,4.57,Active
P02473,Doors Pro 2473,C13,Doors,S0132,24.22,43.69,49.42,Active
P02474,Windows Commercial 2474,C14,Windows,S0233,71.49,82.83,12.42,Active
P02475,Concrete Accessories Standard 2475,C15,Concrete Accessories,S0055,26.64,34.44,19.29,Active
P02476,Cement Commercial 2476,C01,Cement,S0035,59.8,70.18,4.28,Active
P02477,Drywall Commercial 2477,C02,Drywall,S0025,25.68,29.28,1.75,Active
P02478,Lumber Pro 2478,C03,Lumber,S0224,59.51,82.86,57.89,Active
P02479,Roofing Premium 2479,C04,Roofing,S0126,28.68,49.19,1.33,Active
P02480,Insulation Pro 2480,C05,Insulation,S0218,41.52,59.75,4.0,Active
P02481,Steel Pro 2481,C06,Steel,S0186,17.04,24.49,15.86,Active
P02482,Paint Pro 2482,C07,Paint,S0215,32.4,45.64,5.82,Active
P02483,Flooring Commercial 2483,C08,Flooring,S0027,17.21,24.12,10.11,Active
P02484,Plumbing Pro 2484,C09,Plumbing,S0202,20.36,31.66,3.33,Active
P02485,Electrical Pro 2485,C10,Electrical,S0067,21.48,37.22,12.25,Active
P02486,Tools Standard 2486,C11,Tools,S0213,23.93,34.11,2.53,Active
P02487,Fasteners Standard 2487,C12,Fasteners,S0099,54.18,86.97,0.77,Active
P02488,Doors Premium 2488,C13,Doors,S0100,19.84,35.56,5.16,Active
P02489,Windows Standard 2489,C14,Windows,S0183,30.08,34.57,14.96,Active
P02490,Concrete Accessories Premium 2490,C15,Concrete Accessories,S0023,59.66,71.03,4.75,Active
P02491,Cement Commercial 2491,C01,Cement,S0134,40.88,72.03,10.76,Active
P02492,Drywall Pro 2492,C02,Drywall,S0210,8.18,10.48,49.92,Active
P02493,Lumber Commercial 2493,C03,Lumber,S0159,9.9,17.37,13.16,Active
P02494,Roofing Standard 2494,C04,Roofing,S0082,35.62,45.71,11.57,Active
P02495,Insulation Standard 2495,C05,Insulation,S0058,19.18,22.64,19.0,Active
P02496,Steel Commercial 2496,C06,Steel,S0017,9.1,11.42,8.51,Active
P02497,Paint Commercial 2497,C07,Paint,S0216,18.27,21.43,4.91,Active
P02498,Flooring Commercial 2498,C08,Flooring,S0002,36.6,55.88,23.8,Active
P02499,Plumbing Commercial 2499,C09,Plumbing,S0169,21.32,26.7,18.22,Active
P02500,Electrical Commercial 2500,C10,Electrical,S0101,28.07,39.88,4.04,Active
P02501,Tools Commercial 2501,C11,Tools,S0235,22.63,29.13,6.89,Active
P02502,Fasteners Commercial 2502,C12,Fasteners,S0187,16.65,19.83,13.27,Active
P02503,Doors Pro 2503,C13,Doors,S0004,31.95,46.09,2.16,Active
P02504,Windows Standard 2504,C14,Windows,S0237,8.53,12.85,13.23,Active
P02505,Concrete Accessories Premium 2505,C15,Concrete Accessories,S0014,15.32,26.08,11.84,Active
P02506,Cement Premium 2506,C01,Cement,S0120,46.84,67.19,2.88,Active
P02507,Drywall Premium 2507,C02,Drywall,S0054,10.09,16.19,40.73,Active
P02508,Lumber Standard 2508,C03,Lumber,S0245,34.68,54.86,6.19,Active
P02509,Roofing Commercial 2509,C04,Roofing,S0114,14.1,23.96,5.7,Active
P02510,Insulation Commercial 2510,C05,Insulation,S0245,11.78,14.48,19.99,Active
P02511,Steel Pro 2511,C06,Steel,S0214,15.74,21.34,24.15,Active
P02512,Paint Premium 2512,C07,Paint,S0008,20.48,30.46,3.53,Active
P02513,Flooring Standard 2513,C08,Flooring,S0072,20.12,25.92,0.85,Active
P02514,Plumbing Commercial 2514,C09,Plumbing,S0104,24.91,29.71,7.74,Active
P02515,Electrical Standard 2515,C10,Electrical,S0027,48.29,74.99,1.65,Active
P02516,Tools Standard 2516,C11,Tools,S0097,61.15,69.63,18.89,Active
P02517,Fasteners Premium 2517,C12,Fasteners,S0235,65.13,106.11,8.61,Active
P02518,Doors Premium 2518,C13,Doors,S0126,55.13,72.69,2.4,Active
P02519,Windows Standard 2519,C14,Windows,S0072,44.66,64.07,4.51,Active
P02520,Concrete Accessories Commercial 2520,C15,Concrete Accessories,S0110,8.53,10.47,3.28,Active
P02521,Cement Pro 2521,C01,Cement,S0016,27.22,38.29,4.3,Active
P02522,Drywall Premium 2522,C02,Drywall,S0037,35.28,62.06,1.77,Active
P02523,Lumber Commercial 2523,C03,Lumber,S0051,6.12,7.06,31.04,Active
P02524,Roofing Premium 2524,C04,Roofing,S0080,51.04,74.33,3.51,Active
P02525,Insulation Pro 2525,C05,Insulation,S0048,27.06,32.38,22.59,Active
P02526,Steel Pro 2526,C06,Steel,S0161,36.36,51.97,10.31,Active
P02527,Paint Commercial 2527,C07,Paint,S0092,58.36,75.32,4.68,Active
P02528,Flooring Standard 2528,C08,Flooring,S0077,27.71,37.03,8.88,Active
P02529,Plumbing Pro 2529,C09,Plumbing,S0002,22.4,30.23,6.35,Active
P02530,Electrical Commercial 2530,C10,Electrical,S0055,28.53,36.85,9.31,Active
P02531,Tools Commercial 2531,C11,Tools,S0213,13.01,21.87,18.57,Active
P02532,Fasteners Commercial 2532,C12,Fasteners,S0135,13.69,21.89,7.42,Active
P02533,Doors Pro 2533,C13,Doors,S0034,22.05,30.76,12.46,Active
P02534,Windows Standard 2534,C14,Windows,S0070,6.15,8.57,20.12,Active
P02535,Concrete Accessories Commercial 2535,C15,Concrete Accessories,S0140,16.88,20.42,27.06,Active
P02536,Cement Standard 2536,C01,Cement,S0243,19.4,24.69,8.64,Active
P02537,Drywall Pro 2537,C02,Drywall,S0127,103.51,158.9,7.03,Active
P02538,Lumber Pro 2538,C03,Lumber,S0052,64.53,97.65,9.35,Active
P02539,Roofing Pro 2539,C04,Roofing,S0222,36.26,55.65,9.61,Active
P02540,Insulation Standard 2540,C05,Insulation,S0023,49.08,57.63,4.87,Active
P02541,Steel Commercial 2541,C06,Steel,S0221,13.61,21.22,5.08,Active
P02542,Paint Pro 2542,C07,Paint,S0225,29.07,34.13,7.4,Active
P02543,Flooring Premium 2543,C08,Flooring,S0029,44.58,81.28,29.2,Active
P02544,Plumbing Standard 2544,C09,Plumbing,S0201,13.69,16.21,4.66,Active
P02545,Electrical Standard 2545,C10,Electrical,S0142,9.92,12.35,56.11,Active
P02546,Tools Premium 2546,C11,Tools,S0147,33.56,43.83,13.9,Active
P02547,Fasteners Commercial 2547,C12,Fasteners,S0095,10.61,14.81,9.02,Active
P02548,Doors Pro 2548,C13,Doors,S0178,38.72,59.47,7.19,Active
P02549,Windows Premium 2549,C14,Windows,S0221,57.57,75.61,72.29,Active
P02550,Concrete Accessories Standard 2550,C15,Concrete Accessories,S0144,13.97,19.14,3.6,Active
P02551,Cement Standard 2551,C01,Cement,S0011,14.67,25.48,38.3,Active
P02552,Drywall Standard 2552,C02,Drywall,S0250,56.24,104.05,7.99,Active
P02553,Lumber Commercial 2553,C03,Lumber,S0087,27.82,35.06,4.33,Active
P02554,Roofing Commercial 2554,C04,Roofing,S0180,50.55,85.92,6.41,Active
P02555,Insulation Standard 2555,C05,Insulation,S0119,22.6,38.78,15.61,Active
P02556,Steel Premium 2556,C06,Steel,S0137,23.77,27.8,7.3,Active
P02557,Paint Pro 2557,C07,Paint,S0027,27.31,44.74,18.46,Active
P02558,Flooring Pro 2558,C08,Flooring,S0109,85.85,133.72,15.29,Active
P02559,Plumbing Standard 2559,C09,Plumbing,S0063,47.58,58.36,7.54,Active
P02560,Electrical Pro 2560,C10,Electrical,S0054,16.52,25.43,16.26,Active
P02561,Tools Pro 2561,C11,Tools,S0072,30.57,38.58,2.51,Active
P02562,Fasteners Pro 2562,C12,Fasteners,S0112,21.55,26.32,8.38,Active
P02563,Doors Standard 2563,C13,Doors,S0250,18.97,30.36,34.25,Active
P02564,Windows Standard 2564,C14,Windows,S0213,37.94,51.6,31.06,Active
P02565,Concrete Accessories Commercial 2565,C15,Concrete Accessories,S0083,32.6,47.82,9.71,Active
P02566,Cement Pro 2566,C01,Cement,S0243,14.07,16.69,9.12,Active
P02567,Drywall Pro 2567,C02,Drywall,S0102,27.36,42.31,2.64,Active
P02568,Lumber Premium 2568,C03,Lumber,S0073,18.58,28.33,6.75,Active
P02569,Roofing Premium 2569,C04,Roofing,S0214,36.21,43.08,13.67,Active
P02570,Insulation Standard 2570,C05,Insulation,S0038,18.05,22.78,13.76,Active
P02571,Steel Pro 2571,C06,Steel,S0106,23.87,27.61,0.68,Active
P02572,Paint Standard 2572,C07,Paint,S0134,19.31,28.61,23.83,Active
P02573,Flooring Commercial 2573,C08,Flooring,S0169,8.35,14.82,9.99,Active
P02574,Plumbing Commercial 2574,C09,Plumbing,S0237,82.24,105.19,4.55,Active
P02575,Electrical Standard 2575,C10,Electrical,S0074,27.15,36.44,2.79,Active
P02576,Tools Commercial 2576,C11,Tools,S0235,84.7,103.51,8.37,Active
P02577,Fasteners Pro 2577,C12,Fasteners,S0141,28.01,36.2,30.53,Active
P02578,Doors Premium 2578,C13,Doors,S0116,43.08,57.91,4.1,Active
P02579,Windows Premium 2579,C14,Windows,S0003,17.23,25.84,14.09,Active
P02580,Concrete Accessories Premium 2580,C15,Concrete Accessories,S0248,17.52,21.99,1.34,Active
P02581,Cement Pro 2581,C01,Cement,S0018,26.12,40.12,2.38,Active
P02582,Drywall Pro 2582,C02,Drywall,S0200,84.05,154.57,10.58,Active
P02583,Lumber Standard 2583,C03,Lumber,S0098,14.39,19.75,4.81,Active
P02584,Roofing Premium 2584,C04,Roofing,S0171,7.22,8.93,3.36,Active
P02585,Insulation Commercial 2585,C05,Insulation,S0096,55.23,76.39,67.26,Active
P02586,Steel Commercial 2586,C06,Steel,S0237,45.08,72.07,8.31,Active
P02587,Paint Standard 2587,C07,Paint,S0025,20.04,23.52,3.82,Active
P02588,Flooring Pro 2588,C08,Flooring,S0187,114.64,156.31,7.62,Active
P02589,Plumbing Premium 2589,C09,Plumbing,S0122,119.22,159.45,31.63,Active
P02590,Electrical Commercial 2590,C10,Electrical,S0160,8.02,13.64,4.96,Active
P02591,Tools Commercial 2591,C11,Tools,S0116,16.97,21.68,8.4,Active
P02592,Fasteners Commercial 2592,C12,Fasteners,S0191,25.99,39.43,133.84,Active
P02593,Doors Premium 2593,C13,Doors,S0032,12.76,16.16,11.09,Active
P02594,Windows Standard 2594,C14,Windows,S0065,41.74,58.89,9.01,Active
P02595,Concrete Accessories Premium 2595,C15,Concrete Accessories,S0040,29.29,50.33,3.52,Active
P02596,Cement Premium 2596,C01,Cement,S0225,29.21,37.72,14.3,Active
P02597,Drywall Standard 2597,C02,Drywall,S0084,34.1,52.5,15.08,Active
P02598,Lumber Standard 2598,C03,Lumber,S0085,72.88,92.9,20.97,Active
P02599,Roofing Standard 2599,C04,Roofing,S0204,28.5,33.1,3.14,Active
P02600,Insulation Pro 2600,C05,Insulation,S0162,17.81,27.84,7.41,Active
P02601,Steel Commercial 2601,C06,Steel,S0021,32.35,47.71,5.87,Active
P02602,Paint Premium 2602,C07,Paint,S0136,14.08,17.17,3.1,Active
P02603,Flooring Premium 2603,C08,Flooring,S0091,8.54,10.52,7.3,Active
P02604,Plumbing Commercial 2604,C09,Plumbing,S0047,9.69,13.62,3.67,Active
P02605,Electrical Pro 2605,C10,Electrical,S0204,20.58,36.35,2.71,Active
P02606,Tools Standard 2606,C11,Tools,S0225,35.37,41.85,17.57,Active
P02607,Fasteners Standard 2607,C12,Fasteners,S0127,18.46,33.63,6.09,Active
P02608,Doors Premium 2608,C13,Doors,S0145,39.5,46.24,4.75,Active
P02609,Windows Premium 2609,C14,Windows,S0139,15.68,21.78,26.49,Active
P02610,Concrete Accessories Premium 2610,C15,Concrete Accessories,S0225,50.35,81.53,15.51,Active
P02611,Cement Commercial 2611,C01,Cement,S0213,51.83,69.28,1.52,Active
P02612,Drywall Premium 2612,C02,Drywall,S0151,69.94,90.53,12.84,Active
P02613,Lumber Premium 2613,C03,Lumber,S0112,55.01,77.69,12.79,Active
P02614,Roofing Standard 2614,C04,Roofing,S0075,28.06,36.63,7.04,Active
P02615,Insulation Pro 2615,C05,Insulation,S0140,35.06,52.71,6.82,Active
P02616,Steel Premium 2616,C06,Steel,S0229,49.78,72.54,2.16,Active
P02617,Paint Standard 2617,C07,Paint,S0197,18.56,22.32,56.85,Active
P02618,Flooring Pro 2618,C08,Flooring,S0150,17.49,29.82,7.28,Active
P02619,Plumbing Commercial 2619,C09,Plumbing,S0195,14.62,20.06,12.21,Active
P02620,Electrical Commercial 2620,C10,Electrical,S0113,16.19,18.87,7.64,Active
P02621,Tools Premium 2621,C11,Tools,S0229,49.12,60.13,4.81,Active
P02622,Fasteners Premium 2622,C12,Fasteners,S0012,47.09,87.19,18.92,Active
P02623,Doors Premium 2623,C13,Doors,S0164,56.74,67.22,10.24,Active
P02624,Windows Commercial 2624,C14,Windows,S0112,262.14,476.47,23.31,Active
P02625,Concrete Accessories Pro 2625,C15,Concrete Accessories,S0086,34.04,40.47,4.1,Active
P02626,Cement Premium 2626,C01,Cement,S0033,25.33,34.78,32.58,Active
P02627,Drywall Pro 2627,C02,Drywall,S0160,89.72,128.93,34.14,Active
P02628,Lumber Premium 2628,C03,Lumber,S0179,46.98,68.82,2.92,Active
P02629,Roofing Standard 2629,C04,Roofing,S0147,38.13,45.33,2.95,Active
P02630,Insulation Premium 2630,C05,Insulation,S0146,9.57,16.48,11.19,Active
P02631,Steel Pro 2631,C06,Steel,S0118,39.1,51.21,20.35,Active
P02632,Paint Standard 2632,C07,Paint,S0006,38.4,50.43,14.56,Active
P02633,Flooring Standard 2633,C08,Flooring,S0247,13.61,19.36,8.21,Active
P02634,Plumbing Standard 2634,C09,Plumbing,S0125,9.44,12.45,1.49,Active
P02635,Electrical Standard 2635,C10,Electrical,S0227,45.53,52.71,4.58,Active
P02636,Tools Commercial 2636,C11,Tools,S0170,49.94,85.51,24.47,Active
P02637,Fasteners Premium 2637,C12,Fasteners,S0064,17.58,24.59,15.35,Active
P02638,Doors Commercial 2638,C13,Doors,S0177,17.07,30.17,1.71,Active
P02639,Windows Premium 2639,C14,Windows,S0218,29.56,43.37,5.91,Active
P02640,Concrete Accessories Commercial 2640,C15,Concrete Accessories,S0015,19.92,30.77,53.4,Active
P02641,Cement Pro 2641,C01,Cement,S0236,9.32,12.15,12.74,Active
P02642,Drywall Premium 2642,C02,Drywall,S0077,13.51,19.41,20.44,Active
P02643,Lumber Pro 2643,C03,Lumber,S0106,33.41,51.42,12.7,Active
P02644,Roofing Pro 2644,C04,Roofing,S0024,13.99,16.96,4.53,Active
P02645,Insulation Pro 2645,C05,Insulation,S0040,51.89,67.05,44.42,Active
P02646,Steel Pro 2646,C06,Steel,S0023,37.95,68.22,4.02,Active
P02647,Paint Pro 2647,C07,Paint,S0073,34.37,56.61,80.22,Active
P02648,Flooring Standard 2648,C08,Flooring,S0006,29.13,49.49,33.64,Active
P02649,Plumbing Premium 2649,C09,Plumbing,S0058,16.15,28.54,8.69,Active
P02650,Electrical Pro 2650,C10,Electrical,S0091,41.83,51.9,12.9,Active
P02651,Tools Standard 2651,C11,Tools,S0088,15.86,19.94,4.36,Active
P02652,Fasteners Premium 2652,C12,Fasteners,S0218,54.15,93.26,26.37,Active
P02653,Doors Pro 2653,C13,Doors,S0117,78.14,117.7,45.77,Active
P02654,Windows Commercial 2654,C14,Windows,S0048,29.79,36.73,6.82,Active
P02655,Concrete Accessories Commercial 2655,C15,Concrete Accessories,S0234,69.8,84.66,17.15,Active
P02656,Cement Pro 2656,C01,Cement,S0119,13.63,24.15,3.56,Active
P02657,Drywall Premium 2657,C02,Drywall,S0206,38.26,55.68,7.69,Active
P02658,Lumber Pro 2658,C03,Lumber,S0068,26.62,34.49,23.7,Active
P02659,Roofing Premium 2659,C04,Roofing,S0034,46.12,52.59,29.87,Active
P02660,Insulation Premium 2660,C05,Insulation,S0066,7.01,8.68,11.34,Active
P02661,Steel Commercial 2661,C06,Steel,S0150,44.09,68.1,2.28,Active
P02662,Paint Premium 2662,C07,Paint,S0172,17.14,21.68,4.24,Active
P02663,Flooring Standard 2663,C08,Flooring,S0076,27.53,46.02,39.06,Active
P02664,Plumbing Standard 2664,C09,Plumbing,S0094,111.7,141.19,4.34,Active
P02665,Electrical Standard 2665,C10,Electrical,S0060,39.2,45.85,14.92,Active
P02666,Tools Commercial 2666,C11,Tools,S0066,35.56,63.8,12.92,Active
P02667,Fasteners Standard 2667,C12,Fasteners,S0125,33.54,50.78,41.22,Active
P02668,Doors Standard 2668,C13,Doors,S0171,58.66,74.6,3.48,Active
P02669,Windows Pro 2669,C14,Windows,S0169,47.32,60.32,20.15,Active
P02670,Concrete Accessories Commercial 2670,C15,Concrete Accessories,S0164,33.8,41.32,24.99,Active
P02671,Cement Pro 2671,C01,Cement,S0130,30.93,52.85,10.81,Active
P02672,Drywall Pro 2672,C02,Drywall,S0186,29.51,41.37,1.47,Active
P02673,Lumber Premium 2673,C03,Lumber,S0119,25.63,37.38,4.95,Active
P02674,Roofing Premium 2674,C04,Roofing,S0235,11.82,14.16,32.81,Active
P02675,Insulation Standard 2675,C05,Insulation,S0082,38.59,61.69,8.79,Active
P02676,Steel Pro 2676,C06,Steel,S0144,18.26,24.82,11.78,Active
P02677,Paint Standard 2677,C07,Paint,S0205,54.27,76.33,4.29,Active
P02678,Flooring Standard 2678,C08,Flooring,S0200,27.02,35.35,19.71,Active
P02679,Plumbing Commercial 2679,C09,Plumbing,S0102,6.99,10.44,8.57,Active
P02680,Electrical Commercial 2680,C10,Electrical,S0084,20.08,23.61,8.0,Active
P02681,Tools Pro 2681,C11,Tools,S0151,19.08,25.14,10.22,Active
P02682,Fasteners Standard 2682,C12,Fasteners,S0250,104.22,177.3,6.74,Active
